unique_code,filename,name,text,pado,consultorio_match_score,validation,validation_maleja,type,notes,address,unnamed:_13,unnamed:_14,unnamed:_15,unnamed:_16,unnamed:_17,unnamed:_18,unnamed:_19,unnamed:_20,validacion_agente,unnamed:_22,unnamed:_23,unnamed:_24,unnamed:_25,unnamed:_26,unnamed:_27,unnamed:_28,place_id,google_maps_uri,address_components,16.2381178,result_lng,display_name,formatted_address,in_target_municipality,municipality_name,zip_code,ra,pharmacy,v1,result_lat,pharmacy.1,v42,gsv_id,zipcode_gsv,name_clean,id,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,nom_vial,nom_v_e_1,numero_ext,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,fecha_alta,telefono,correoelec,www,pado_geo,location_match,name_match,zipcode_denue,nom_estab_clean,name_score,zip_flag,merged_latitude,Cve_ent,Cve_mun,Cve_loc,Ageb,Manzana,Cvegeo_ageb,Cvegeo_mza,key_ageb,POBTOT,PDER_SS,PSINDER,PCON_DISC,PCON_LIMI,P15YM_AN,GRAPROES,VPH_C_ELEC,VPH_AGUADV,VPH_DRENAJ,VPH_PISODT,PRO_OCUP_C,TOTHOG,insured_rate,disability_rate,electricity_access_rate,piped_water_access_rate,drainage_access_rate,floor_material_rate,occupants_per_room,average_schooling
,ChIJ7UfgeCLY7IURSP6eCL5lv60_2024-07_center_28.jpg,FARMACIA SAN MIGUEL,"ARMACIA
N MIGUEL
2024 Goudle
HAMBURGUESAS
Y HOT-DOGS
DON PATO
Google
© Google",False,53.33333333,,,,,"Copoya, 29100 Copoya, Chis., México",,,,,,,,,,,,,,,,,ChIJ7UfgeCLY7IURSP6eCL5lv60,https://maps.google.com/?cid=12519837355976097352,"[{'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': 'Copoya', 'shortText': 'Copoya', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Copoya', 'shortText': 'Copoya', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': '29100', 'shortText': '29100', 'types': ['postal_code'], 'languageCode': 'es'}]",,-93.1178369,FARMACIA SAN MIGUEL,"Copoya, 29100 Copoya, Chis., México",True,Tuxtla Gutierrez,29100.0,,,ChIJ7UfgeCLY7IURSP6eCL5lv60,16.7085078,,,1607,29100.0,san miguel,10855716.0,FARMACIA SAN MIGUEL,,464111.0,Farmacias sin minisúper,0 a 5 personas,SEXTA SUR ORIENTE,TERCERA ORIENTE SUR,,29100.0,7.0,Chiapas,101.0,Tuxtla Gutiérrez,37.0,Copoya,2355,10.0,2024-11,,,,False,True,True,29100.0,san miguel,1.0,Match,16.7085078,7,101,37,2355,10,0710100372355,0710100372355010,0710100372355,1351,548.0,803.0,51.0,110.0,77.0,9.04,371.0,321.0,368.0,349.0,1.2,371.0,0.40562546262028126,0.11917098445595854,1.0,0.8652291105121294,0.9919137466307277,0.9407008086253369,1.2,9.04
,ChIJ77tI2Mkl7YURgwvVlH4O_-I_2024-07_right_304.jpg,Farmacia La Bendici√≥n,"52
exe
Ᏼ
PAPELERIA E IMPRESIONES
320
Google
A
E
mi Lup
89-1
Google",False,53.33333333,,,,,"29160, San Antonio Abad, 29160 Chiapa de Corzo, Chis., M√©xico",,,,,,,,,,,,,,,,,ChIJ77tI2Mkl7YURgwvVlH4O_-I,https://maps.google.com/?cid=16356808308458589059,"[{'longText': 'San Antonio Abad', 'shortText': 'San Antonio Abad', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapa de Corzo', 'shortText': 'Chiapa de Corzo', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '29160', 'shortText': '29160', 'types': ['postal_code'], 'languageCode': 'es'}]",,-93.0161778,Farmacia La Bendición,"29160, San Antonio Abad, 29160 Chiapa de Corzo, Chis., México",True,Chiapa de Corzo,29160.0,,,ChIJ77tI2Mkl7YURgwvVlH4O_-I,16.7104142,,,1608,29160.0,la bendicia^sa‰¥n,11361254.0,FARMACIA LA BENDICION,,464111.0,Farmacias sin minisúper,0 a 5 personas,5 DE FEBRERO,CUAUHTEMOC,0.0,29160.0,7.0,Chiapas,27.0,Chiapa de Corzo,1.0,Chiapa de Corzo,218,16.0,2024-11,9611339303.0,,,False,True,False,29160.0,la bendicion,0.8545751634,Match,16.7104142,7,27,1,0218,16,0702700010218,0702700010218016,0702700010218,3879,2720.0,1118.0,198.0,300.0,195.0,10.85,1036.0,1034.0,1037.0,1024.0,0.95,1047.0,0.7012116524877545,0.12838360402165508,0.9894937917860553,0.9875835721107927,0.9904489016236867,0.9780324737344794,0.95,10.85
,ChIJI-38QwAn7YURdwm8IpfElEk_2023-05_center_216.jpg,Farmacia primavera,"FARMACIA
PRIMAVERA
Quiero
Google
Vivir Sano!
Recargas HORARIOS De Domingo a Jueves de 7ama 10p
tekcel
USACIELD MOVISTAT
don AT&T
Viernes De 7ama 5pm
Sábados No abrimos
© Google",False,53.33333333,,,,,"Matilishuate 3750, Refugio, 29163 Chiapa de Corzo, Chis., México",,,,,,,,,,,,,,,,,ChIJI-38QwAn7YURdwm8IpfElEk,https://maps.google.com/?cid=5302078814723770743,"[{'longText': '3750', 'shortText': '3750', 'types': ['street_number'], 'languageCode': 'es'}, {'longText': 'Matilishuate', 'shortText': 'Matilishuate', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'Refugio', 'shortText': 'Refugio', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapa de Corzo', 'shortText': 'Chiapa de Corzo', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '29163', 'shortText': '29163', 'types': ['postal_code'], 'languageCode': 'es'}]",,-93.0426778,Farmacia primavera,"Matilishuate 3750, Refugio, 29163 Chiapa de Corzo, Chis., México",True,Chiapa de Corzo,29163.0,,,ChIJI-38QwAn7YURdwm8IpfElEk,16.7455378,,,1615,29163.0,primavera,9586253.0,FARMACIA PRIMAVERA,,464111.0,Farmacias sin minisúper,0 a 5 personas,ALAMO ZAPOTE,CAOBA,0.0,29163.0,7.0,Chiapas,27.0,Chiapa de Corzo,1.0,Chiapa de Corzo,307,4.0,2024-11,9613283236.0,,,False,True,False,29163.0,primavera,1.0,Match,16.7455378,7,27,1,0307,4,0702700010307,0702700010307004,0702700010307,1896,1060.0,821.0,51.0,101.0,93.0,9.01,482.0,471.0,482.0,469.0,1.24,498.0,0.5590717299578059,0.08016877637130802,0.9678714859437751,0.9457831325301205,0.9678714859437751,0.9417670682730924,1.24,9.01
,ChIJ06oEw8VQjYUR2SBIYf931ks_2023-08_right_138.jpg,Farmacias Yireh - Las Rosas,"3 Juan 1:2
FARMACIAS
YIREH
000
Google
Nacimos par Sersinte!
PENSAN
ECONOMIA
TAMOCON
Neto
Google",False,54.5454545,False,,,,"Primera Avenida Pte. Sur 5, Centro, Las Rosas",,,,,,,,,,,,,,,,,ChIJ06oEw8VQjYUR2SBIYf931ks,https://maps.google.com/?cid=5464687136593158361,"[{'longText': '5', 'shortText': '5', 'types': ['street_number'], 'languageCode': 'es'}, {'longText': 'Primera Avenida Poniente Sur', 'shortText': 'Primera Avenida Pte. Sur', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'Centro', 'shortText': 'Centro', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Las Rosas', 'shortText': 'Las Rosas', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '30350', 'shortText': '30350', 'types': ['postal_code'], 'languageCode': 'es'}]",,-92.3701056,Farmacias Yireh - Las Rosas,"Primera Avenida Pte. Sur 5, Centro, 30350 Las Rosas, Chis., México",False,,30350.0,Oscar,,ChIJ06oEw8VQjYUR2SBIYf931ks,16.3635342,FALSE,,1619,,farmacias yireh - las rosas,6867658.0,FARMACIAS SIMILARES  LAS ROSAS 3,GOYOMA SA DE CV,464111.0,Farmacias sin minisúper,0 a 5 personas,PRIMERA PONIENTE SUR,Primera Sur Poniente,4.0,30350.0,7.0,Chiapas,75.0,Las Rosas,1.0,Las Rosas,111,32.0,2019-04,,CGEN@GOYOMA.COM,,False,False,False,30350.0,farmacias similares las rosas 3,0.7904719235,GSV Zip Missing,16.3635342,7,75,1,0111,32,0707500010111,0707500010111032,0707500010111,2698,1898.0,800.0,59.0,273.0,242.0,7.91,742.0,730.0,749.0,698.0,0.94,750.0,0.7034840622683469,0.12305411415863603,0.9893333333333333,0.9733333333333334,0.9986666666666667,0.9306666666666666,0.94,7.91
,ChIJefYkw8VQjYURTAs709rcHLs_2023-08_right_43.jpg,Farmacia Del Niñito Fundador,"Google
Google
2025
D
DIAGNOLAS
Google
© Google",False,50.0,False,,,,"Primera Avenida Pte. Sur 5, Centro, Las Rosas",,,,,,,,,,,,,,,,,ChIJefYkw8VQjYURTAs709rcHLs,https://maps.google.com/?cid=13482894216845265740,"[{'longText': '5', 'shortText': '5', 'types': ['street_number'], 'languageCode': 'es'}, {'longText': 'Primera Avenida Poniente Sur', 'shortText': 'Primera Avenida Pte. Sur', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'Centro', 'shortText': 'Centro', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Las Rosas', 'shortText': 'Las Rosas', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '30350', 'shortText': '30350', 'types': ['postal_code'], 'languageCode': 'es'}]",,-92.3699182,Farmacia Del Niñito Fundador,"Primera Avenida Pte. Sur 5, Centro, 30350 Las Rosas, Chis., México",False,,30350.0,Oscar,,ChIJefYkw8VQjYURTAs709rcHLs,16.3633276,TRUE,,1621,,del nia+/-ito fundador,415032.0,FARMACIA DEL NIÑITO FUNDADOR,,464111.0,Farmacias sin minisúper,0 a 5 personas,PRIMERA PONIENTE SUR,PRIMERA SUR PONIENTE,0.0,30350.0,7.0,Chiapas,75.0,Las Rosas,1.0,Las Rosas,111,23.0,2014-12,,,,False,True,False,30350.0,del nia'ito fundador,0.9378787879,GSV Zip Missing,16.3633276,7,75,1,0111,23,0707500010111,0707500010111023,0707500010111,2698,1898.0,800.0,59.0,273.0,242.0,7.91,742.0,730.0,749.0,698.0,0.94,750.0,0.7034840622683469,0.12305411415863603,0.9893333333333333,0.9733333333333334,0.9986666666666667,0.9306666666666666,0.94,7.91
,ChIJn96iH8g4jYUR9Fw1ugI1Kpw_2024-12_center_184.jpg,Farmacia San Roman,"FARMACIA
SAN ROMAN
NSANDO EN TU BIENESTAR SALUD Y ECONOMIA
FARMACI
SAVRO
SAN ROM N
PENSANDO EN TU BIENESTAR SAL
ONOM
FARMACIA
SAN ROMAN
FARMACIA
R
Google
ⒸGoogle",False,53.3333333,,,,,"Sexta Calle Sur Ote. 113, San Agustín, Comitán de Domínguez",,,,,,,,,,,,,,,,,ChIJn96iH8g4jYUR9Fw1ugI1Kpw,https://maps.google.com/?cid=11252864904768871668,"[{'longText': '113', 'shortText': '113', 'types': ['street_number'], 'languageCode': 'es'}, {'longText': 'Sexta Calle Sur Oriente', 'shortText': 'Sexta Calle Sur Ote.', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'San Agustín', 'shortText': 'San Agustín', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Comitán de Domínguez', 'shortText': 'Comitán de Domínguez', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '30030', 'shortText': '30030', 'types': ['postal_code'], 'languageCode': 'es'}]",,-92.1253024,Farmacia San Roman,"Sexta Calle Sur Ote. 113, San Agustín, 30030 Comitán de Domínguez, Chis., México",True,Comitan,30030.0,,,ChIJn96iH8g4jYUR9Fw1ugI1Kpw,16.2519249,,,1626,,san roman,407815.0,FARMACIA SAN ROMAN,,464111.0,Farmacias sin minisúper,0 a 5 personas,OCTAVA ORIENTE SUR,SEXTA SUR ORIENTE,0.0,30030.0,7.0,Chiapas,19.0,Comitán de Domínguez,1.0,Comitán de Domínguez,292,16.0,2014-12,9631232236.0,,,False,True,False,30030.0,san roman,1.0,GSV Zip Missing,16.2519249,7,19,1,0292,16,0701900010292,0701900010292016,0701900010292,3877,2118.0,1757.0,166.0,360.0,162.0,10.1,1129.0,1129.0,1129.0,1122.0,0.86,1131.0,0.5462986845499097,0.13567191127160175,0.9982316534040672,0.9982316534040672,0.9982316534040672,0.9920424403183024,0.86,10.1
,ChIJ_28myrU4jYURhNUjcdTGBv8_2024-07_right_278.jpg,Farmacia BASSAL,"24 Goodle
REGISTRO PUBLICO
DE LA PROPIEDAD
DELEGACIÓN COMITA
Google
Google",False,53.3333333,,,,,"Cuarta Avenida Ote. Sur 97, San Sebastián, Comitán de Domínguez",,,,,,,,,,,,,,,,,ChIJ_28myrU4jYURhNUjcdTGBv8,https://maps.google.com/?cid=18376593945265427844,"[{'longText': '97', 'shortText': '97', 'types': ['street_number'], 'languageCode': 'es'}, {'longText': 'Cuarta Avenida Oriente Sur', 'shortText': 'Cuarta Avenida Ote. Sur', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'San Sebastián', 'shortText': 'San Sebastián', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Comitán de Domínguez', 'shortText': 'Comitán de Domínguez', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '30029', 'shortText': '30029', 'types': ['postal_code'], 'languageCode': 'es'}]",,-92.1275623,Farmacia BASSAL,"Cuarta Avenida Ote. Sur 97, San Sebastián, 30029 Comitán de Domínguez, Chis., México",True,Comitan,30029.0,,,ChIJ_28myrU4jYURhNUjcdTGBv8,16.2461359,,,1639,,bassal,10797104.0,FARMACIA BASS,,464111.0,Farmacias sin minisúper,0 a 5 personas,CUARTA ORIENTE SUR,NOVENA SUR ORIENTE,0.0,30030.0,7.0,Chiapas,19.0,Comitán de Domínguez,1.0,Comitán de Domínguez,288,15.0,2024-11,9631067111.0,,,False,True,False,30030.0,bass,0.8888888889,GSV Zip Missing,16.2461359,7,19,1,0288,15,0701900010288,0701900010288015,0701900010288,2384,1347.0,1033.0,120.0,222.0,66.0,11.13,747.0,747.0,748.0,746.0,0.71,749.0,0.56501677852349,0.14345637583892618,0.9973297730307076,0.9973297730307076,0.9986648865153538,0.9959946595460614,0.71,11.13
,ChIJJ505BE0_jYURhjnP_i8Jd88_2024-07_right_31.jpg,FARMACIA San Martin,"RMACIA
an Martin
os tu salud y tu eclomia.
FARMACIA SAN MARTIN
PASTELERIA
Bod, Be
Google
© Google",False,53.3333333,,,,,"Calzada el Panteón, Comitán de Domínguez",,,,,,,,,,,,,,,,,ChIJJ505BE0_jYURhjnP_i8Jd88,https://maps.google.com/?cid=14949427589822757254,"[{'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': 'Calzada el Panteón', 'shortText': 'Calzada el Panteón', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Comitán de Domínguez', 'shortText': 'Comitán de Domínguez', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': '30029', 'shortText': '30029', 'types': ['postal_code'], 'languageCode': 'es'}]",,-92.133162,FARMACIA San Martin,"Calzada el Panteón, 30029 Comitán de Domínguez, Chis., México",True,Comitan,30029.0,,,ChIJJ505BE0_jYURhjnP_i8Jd88,16.2390451,,,1644,,san martin,10279263.0,FARMACIA SAN MARTIN,,464111.0,Farmacias sin minisúper,0 a 5 personas,CUARTA PONIENTE SUR,DECIMA PRIMERA SUR PONIENTE,0.0,30029.0,7.0,Chiapas,19.0,Comitán de Domínguez,1.0,Comitán de Domínguez,502,8.0,2024-11,9631531978.0,,,False,True,False,30029.0,san martin,1.0,GSV Zip Missing,16.2390451,7,19,1,0502,8,0701900010502,0701900010502008,0701900010502,3398,1611.0,1779.0,120.0,270.0,156.0,9.08,886.0,883.0,887.0,871.0,0.99,890.0,0.474102413184226,0.11477339611536198,0.9955056179775281,0.9921348314606742,0.996629213483146,0.9786516853932584,0.99,9.08
,ChIJ0T2StvPY7IURYXIByZ5dDK8_2024-07_left_89.jpg,"Farmacia """"Alfer""""","LICLINICA
DE
PECIALISTAS
Google
Google",False,51.85185185,True,,,,"Av. 1a. Nte. Pte. 716, Guadalupe, 29000 Guadalupe, Chis., M√©xico",,,,,,,,,,,,,,,,,ChIJ0T2StvPY7IURYXIByZ5dDK8,https://maps.google.com/?cid=12613559592916447841,"[{'longText': '716', 'shortText': '716', 'types': ['street_number'], 'languageCode': 'es'}, {'longText': 'Avenida 1a. Norte Poniente', 'shortText': 'Av. 1a. Nte. Pte.', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'Guadalupe', 'shortText': 'Guadalupe', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Guadalupe', 'shortText': 'Guadalupe', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '29000', 'shortText': '29000', 'types': ['postal_code'], 'languageCode': 'es'}]",,-93.1213152,"Farmacia """"Alfer""""","Av. 1a. Nte. Pte. 716, Guadalupe, 29000 Guadalupe, Chis., México",True,Tuxtla Gutierrez,29000.0,,,ChIJ0T2StvPY7IURYXIByZ5dDK8,16.7555557,Wrong Image,,1654,29000.0,"""""alfer""""",458680.0,FARMACIA LA BASILICA,,464111.0,Farmacias sin minisúper,0 a 5 personas,PRIMERA NORTE PONIENTE,SEXTA PONIENTE NORTE,753.0,29000.0,7.0,Chiapas,101.0,Tuxtla Gutiérrez,1.0,Tuxtla Gutiérrez,927,16.0,2010-07,9612776858.0,,,False,True,False,29000.0,la basilica,0.3013468013,Match,16.7555557,7,101,1,0927,16,0710100010927,0710100010927016,0710100010927,1831,1058.0,772.0,97.0,177.0,24.0,12.6,569.0,566.0,570.0,568.0,0.84,573.0,0.5778263244128892,0.14964500273074824,0.9930191972076788,0.987783595113438,0.9947643979057592,0.9912739965095986,0.84,12.6
,ChIJt1WTRnzY7IURqeohHVo8e30_2023-07_center_203.jpg,Farmacias Esquivar Suc. Ancianos,"TIENDA DE FABRICA
O esquivar
Super Farmacie
प
CIA
Google
ACIA
EL REFUGIO
de
BARBACOA DE
BORREGO 100%
EN SERVICHA 300 WTS
2023
Google",False,51.4285714,,,,,"9a. Sur Ote., Santa Cruz, Tuxtla Gutiérrez",,,,,,,,,,,,,,,,,ChIJt1WTRnzY7IURqeohHVo8e30,https://maps.google.com/?cid=9041887034609887913,"[{'longText': '9a. Sur Oriente', 'shortText': '9a. Sur Ote.', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'Santa Cruz', 'shortText': 'Santa Cruz', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Tuxtla Gutiérrez', 'shortText': 'Tuxtla Gutiérrez', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '29090', 'shortText': '29090', 'types': ['postal_code'], 'languageCode': 'es'}]",,-93.1042507,Farmacias Esquivar Suc. Ancianos,"9a. Sur Ote., Santa Cruz, 29090 Tuxtla Gutiérrez, Chis., México",True,Tuxtla Gutierrez,29090.0,,,ChIJt1WTRnzY7IURqeohHVo8e30,16.743442,,,1659,,farmacias esquivar suc. ancianos,6298603.0,FARMACIAS ESQUIVAR ANCIANOS,FARMACIAS ESQUIVAR SA DE CV,464112.0,Farmacias con minisúper,0 a 5 personas,DECIMA QUINTA ORIENTE SUR,DECIMA SUR ORIENTE,1630.0,29000.0,7.0,Chiapas,101.0,Tuxtla Gutiérrez,1.0,Tuxtla Gutiérrez,626,43.0,2014-12,,NOTISAT@ESQUIVAR.COM.MX,,False,True,False,29000.0,farmacias esquivar ancianos,0.8985339506,GSV Zip Missing,16.743442,7,101,1,0626,43,0710100010626,0710100010626043,0710100010626,3456,1950.0,1506.0,84.0,225.0,88.0,11.02,987.0,985.0,987.0,974.0,0.96,987.0,0.5642361111111112,0.08940972222222222,1.0,0.9979736575481256,1.0,0.9868287740628167,0.96,11.02
,ChIJeZmo4G2MkoUR62vHeYW6qvM_2023-09_left_146.jpg,FARMACIA Krystal,"ALMACENES DEL SUR
ASTICOS
LABORATORIC FARMACIA K
MEDICAMENTOS PATENTE GENERICOS
Google
Google",True,83.33333333,False,True,,LAB NEXT TO IT,"Primera Avenida Nte. Ote., Centro, 30370 Jaltenango de la Paz, Chis., M√©xico",,,,,,,,,,,,,,,,,ChIJeZmo4G2MkoUR62vHeYW6qvM,https://maps.google.com/?cid=17558051179693829099,"[{'longText': 'Primera Avenida Norte Oriente', 'shortText': 'Primera Avenida Nte. Ote.', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'Centro', 'shortText': 'Centro', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Jaltenango de la Paz', 'shortText': 'Jaltenango de la Paz', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '30370', 'shortText': '30370', 'types': ['postal_code'], 'languageCode': 'es'}]",,-92.7229788,FARMACIA Krystal,"Primera Avenida Nte. Ote., Centro, 30370 Jaltenango de la Paz, Chis., México",False,,30370.0,Oscar,,ChIJeZmo4G2MkoUR62vHeYW6qvM,15.8721719,TRUE,,1664,30370.0,krystal,8056295.0,FARMACIA KRISTAL,,464112.0,Farmacias con minisúper,0 a 5 personas,PRIMERA NORTE ORIENTE,PRIMERA ORIENTE NORTE,,30370.0,7.0,Chiapas,8.0,Angel Albino Corzo,1.0,Jaltenango de la Paz (Ángel Albino Corzo),180,19.0,2019-11,,,,False,True,False,30370.0,kristal,0.9047619048,Match,15.8721719,7,8,1,0180,19,0700800010180,0700800010180019,0700800010180,1436,816.0,620.0,63.0,132.0,105.0,8.84,340.0,340.0,338.0,315.0,1.2,363.0,0.5682451253481894,0.13579387186629527,0.9366391184573003,0.9366391184573003,0.931129476584022,0.8677685950413223,1.2,8.84
,ChIJscMfEm6MkoURnw5Ti08xtng_2023-09_center_186.jpg,FARMACIA LA EJIDAL,"Google
GIGANTES
PIZZAS
FARMACIA
LA EJIDAL
CONTAMOS CON AMPLIO SURTIDO EN
MEDICAMENTOS GENÉRICOS.
EL
4 Goog
DE LA TRIBE JUDA
LA
EJIDAL
Google",True,83.33333333,False,False,,,"Central Ote., Centro, 30370 Jaltenango de la Paz, Chis., M√©xico",,,,,,,,,,,,,,,,,ChIJscMfEm6MkoURnw5Ti08xtng,https://maps.google.com/?cid=8698193948022345375,"[{'longText': 'Central Oriente', 'shortText': 'Central Ote.', 'types': ['route'], 'languageCode': 'es'}, {'longText': 'Centro', 'shortText': 'Centro', 'types': ['sublocality_level_1', 'sublocality', 'political'], 'languageCode': 'es'}, {'longText': 'Jaltenango de la Paz', 'shortText': 'Jaltenango de la Paz', 'types': ['locality', 'political'], 'languageCode': 'es'}, {'longText': 'Chiapas', 'shortText': 'Chis.', 'types': ['administrative_area_level_1', 'political'], 'languageCode': 'es'}, {'longText': 'México', 'shortText': 'MX', 'types': ['country', 'political'], 'languageCode': 'es'}, {'longText': '30370', 'shortText': '30370', 'types': ['postal_code'], 'languageCode': 'es'}]",,-92.7239394,FARMACIA LA EJIDAL,"Central Ote., Centro, 30370 Jaltenango de la Paz, Chis., México",False,,30370.0,Oscar,,ChIJscMfEm6MkoURnw5Ti08xtng,15.8718065,TRUE,,1665,30370.0,la ejidal,497201.0,FARMACIA LA EJIDAL,,464111.0,Farmacias sin minisúper,0 a 5 personas,CENTRAL ORIENTE,PRIMERA ORIENTE SUR,0.0,30370.0,7.0,Chiapas,8.0,Angel Albino Corzo,1.0,Jaltenango de la Paz (Ángel Albino Corzo),195,20.0,2010-07,9921080661.0,,,False,True,True,30370.0,la ejidal,1.0,Match,15.8718065,7,8,1,0195,20,0700800010195,0700800010195020,0700800010195,1454,896.0,558.0,56.0,76.0,91.0,8.7,377.0,378.0,377.0,367.0,1.28,381.0,0.6162310866574966,0.0907840440165062,0.989501312335958,0.9921259842519685,0.989501312335958,0.963254593175853,1.28,8.7
